persona_id,honest-humility,emotionality,extraversion,agreeableness,conscientiousness,openness to experience,altruism
621935cd-bcba-4a3c-a746-f81a227c114e,3.25,3.25,3.0,3.25,4.25,3.333,4.0
bfe2dce5-ea8b-44d2-9cb4-a3239ecca006,3.667,3.25,1.75,3.0,3.5,3.0,3.5
57216ccf-406b-41f6-ae91-47ffba0d27b6,3.25,3.333,2.25,3.333,3.75,3.333,4.25
362afe4b-719b-4b5b-b4c8-26629a436d41,3.333,3.25,2.25,3.25,3.75,3.333,4.0
72269470-f168-4754-a8ea-bbaee33d0ee2,3.667,3.25,2.5,2.667,4.0,3.5,2.333
65e89dee-6650-40c3-b66b-24a9d9de31d4,3.5,3.25,2.0,4.25,4.25,3.0,3.0
dd95a3cb-89e0-42e3-8a5e-fc860f8018b9,3.667,3.25,3.0,3.5,4.25,3.25,4.0
e289d65a-c22f-4345-8cd2-6484ea244431,3.333,3.5,3.0,4.0,4.25,3.25,4.25
211ef291-22f4-46e9-a109-e0b6e428ae9f,3.25,3.5,2.75,3.0,3.75,3.0,3.75
dae01493-4e77-4824-8a74-caebf4eba08f,3.5,3.75,3.25,3.5,4.0,3.25,4.0
ba9e6fb0-87d3-4647-bcff-b149e6069b30,3.5,3.25,2.667,3.25,4.25,3.25,3.75
96afa4c3-909c-46c7-8382-a209168f002f,3.75,3.5,3.333,3.25,4.25,3.25,4.0
fa4980a6-9cf3-497f-ae36-a16ac817ccca,3.5,3.25,3.0,3.5,3.75,3.25,4.25
8c68b6a8-e9c3-40e8-92a2-b96a56c6c73b,3.25,3.25,2.333,3.0,4.0,3.0,3.5
45455980-b74f-4980-806b-179793b72372,3.0,3.25,3.0,3.25,4.25,3.0,3.75
5493dfe0-ea63-44c9-80da-c0a26cc6d171,3.5,3.25,3.0,3.25,4.25,3.25,3.75
2f0618b3-6b46-4739-aec3-58ded5a3c686,3.0,3.333,2.25,3.5,4.0,3.333,4.0
52d54492-443a-48cf-a446-d32d9cc1b3f0,3.75,3.0,1.667,4.0,4.25,3.0,3.5
ded63c4a-65f4-4374-92b7-4a043c9f8ece,3.5,3.25,2.5,3.333,4.25,3.25,4.0
b0eb57a9-3b6a-4654-a28a-e79ade626365,3.5,3.5,3.0,3.0,4.0,3.25,3.75
9e288cee-18f0-47fa-a73d-dec31aa7596c,3.5,3.25,3.0,3.5,4.25,3.25,4.25
f84052ad-e756-4215-9322-6e029b2cf22e,3.333,3.25,3.0,3.25,4.0,3.0,3.5
2716b81c-5d96-4d4b-90e1-d096a7803cff,3.5,3.25,2.75,2.5,3.5,3.333,3.5
dd6e8926-3e17-41ee-858a-3b514dd48852,3.75,4.0,4.0,2.75,3.0,3.75,4.25
bec87e96-9bba-44cd-9abb-384ef9c86186,3.25,3.5,2.0,3.0,4.25,3.0,3.75
678dbee7-a715-42b7-8dbe-f043adbb2b6f,3.5,3.5,3.0,3.75,4.0,3.25,4.25
8bdd8520-9619-431e-b264-44614ff9f182,3.667,3.25,2.667,3.25,4.0,3.0,3.75
d0979f97-662e-4994-ad2d-27b2b2b6124a,3.25,3.25,2.25,3.25,4.5,3.25,3.75
8aeb95cc-3ea5-49a4-a71e-e87a9f00059a,3.75,3.25,3.0,3.25,3.75,3.0,4.0
61a60511-4df0-44de-893b-6d2d30fd4679,2.0,3.25,3.0,3.0,4.25,3.0,3.75
51fce63c-8864-4aa1-94a6-107615d6747c,3.5,3.5,2.25,3.5,4.0,3.333,4.0
bd3e2030-25c7-4b43-b4fb-3632a9f841d4,3.25,3.5,2.25,3.0,3.25,3.0,4.25
36f9cc0d-a9f3-4867-bded-35056beb06f4,3.5,3.5,2.75,3.25,4.0,3.0,3.75
ba71a1a4-f54f-4e24-a7ac-6d35923bd8ea,3.333,3.25,2.25,3.75,4.25,3.333,4.25
c6c2b702-ad72-4288-ac46-bb1862f56688,2.5,3.25,2.25,3.667,4.0,3.0,4.0
1b6c9966-c896-4368-baeb-bb1a7d710dc3,3.5,3.75,3.0,3.5,4.25,3.333,4.0
e383a22a-a4cc-49ee-a4d5-03a2d2aecf3a,4.0,3.5,3.25,3.5,4.0,3.25,4.25
d349b6ab-5f7a-4577-91ab-0deae42a05aa,3.667,3.25,2.0,3.75,3.75,3.333,3.333
283e553e-1a55-4487-9858-11564c1f11ae,3.25,3.5,3.25,3.5,4.0,3.333,4.0
ea05f2d8-40b2-42d4-8d97-58bbc438b61c,3.75,3.25,3.0,3.0,3.25,3.25,4.0
a871dfa5-c451-4093-9782-d55e22ac46ee,3.25,3.75,2.75,3.5,4.25,3.25,4.25
3820ddf3-a0d4-4e0f-b38b-bd8c2d39bb0b,4.0,3.5,3.5,3.75,3.75,3.25,4.25
3b0377e6-8ab5-4594-a8bd-38e792cd133b,2.0,3.5,3.333,3.5,4.0,3.0,3.5
9365ec6e-154e-45e3-a472-af1da4f57bb7,3.0,3.25,3.0,3.75,4.5,3.25,4.0
e16ce18e-ff5c-4e81-9baa-697836c0bbce,3.5,3.5,2.5,3.5,4.0,3.0,3.5
62f8c8ba-ede8-40f2-ac25-67ca67126f49,3.25,3.25,3.0,3.25,4.25,3.0,3.25
dc997b22-3754-483d-990e-43893d23129e,3.75,3.333,2.0,3.25,3.75,3.0,4.5
cc042fe0-9947-4564-96b4-72b066c9c4ba,3.5,4.0,2.5,3.25,4.5,3.0,3.5
26653ec7-9d7b-40b3-b4eb-e44731e740ec,3.5,3.25,2.667,3.75,4.25,3.333,4.25
97ef9ace-27bc-42de-a524-11b04e01b3b8,3.0,3.333,2.75,2.75,4.0,3.333,4.0
2618c8ea-e06e-4654-8643-64d8bbe21cbc,3.75,3.25,3.0,3.5,4.0,3.25,3.75
16de535a-b02a-403a-ae5f-dc6d4174d2f1,3.5,3.5,3.0,3.5,4.25,3.0,4.25
06dd2ab4-34e2-4dc6-aad0-fc359e974477,3.5,2.75,2.25,4.0,4.25,3.25,3.25
ccce0649-c838-45e4-9a7f-6567f6642e11,3.0,3.0,2.25,3.5,4.0,3.333,2.667
8f64b419-48ed-4872-8efa-c467b5d7f0d8,3.333,3.25,2.75,3.25,4.5,3.25,4.0
a24be05d-0036-4b92-8277-7bebc2a81a46,3.5,3.5,2.5,3.0,4.0,3.0,3.25
87e47cad-a371-4574-9a80-cf569e087263,3.5,3.25,2.75,3.25,4.25,3.0,3.75
daaa8080-2fd2-4a9e-b4cd-0d55b7fef57a,3.5,3.25,2.333,3.5,3.75,3.5,3.5
493144ba-8c6d-4e8b-aacc-ee5c89570cf7,4.0,3.5,2.5,4.0,4.0,3.333,4.0
507a54a8-57b1-41a6-929a-a9a30afb3e62,3.25,3.25,2.5,2.667,3.5,3.25,3.75
2e731655-974c-41e5-875c-05047c5a5f6a,3.25,3.0,2.75,3.25,4.25,3.333,3.75
1888941d-45f2-46de-96c2-0070473629d4,3.75,3.25,2.25,3.5,4.0,3.25,4.25
8e7506d6-5745-4dab-9cff-f14c2f1e4af0,3.25,3.667,2.25,3.5,4.25,3.25,3.5
a4807ca7-0d7d-4b39-a060-19337f594f18,3.5,3.25,2.75,3.5,3.75,3.25,3.75
2a1028a5-02ca-4ba9-afed-5be78459c502,3.0,3.25,3.0,2.667,4.25,3.333,4.0
391c7b66-031d-4cf7-9dd7-9877fb7dbab6,3.5,3.25,3.5,3.5,4.0,3.25,4.25
c2dd7ce1-5c3d-4af9-9a3b-f60663d3a9d1,2.0,3.0,2.25,3.25,4.25,3.333,3.5
3c5e14fc-1ff4-478a-9200-40fb1b5c5365,3.5,3.5,2.25,3.25,3.75,3.25,3.75
0e79ff23-9875-41a4-98c4-72a555b03818,3.333,3.5,2.5,3.333,4.0,3.333,4.25
afc42e15-c91e-40a7-9678-ca91438a7fb6,3.333,3.333,2.75,3.0,4.0,3.25,4.0
5bd6b20a-da9c-4173-9023-e386f8c3c516,3.5,3.75,3.0,3.5,3.5,3.25,4.25
00a5d44f-891c-476f-a26a-11a18af453a6,3.5,3.25,2.75,3.75,4.0,3.0,4.25
e08895e8-71f9-4c6e-903c-145641855b57,3.667,3.333,3.0,3.5,4.25,3.0,3.25
b7ab4ebd-65cd-4e24-918f-ee1f3a2e8d4a,3.0,3.5,1.75,3.333,4.0,3.0,3.75
b0f1b54a-c3ac-43fa-bfe2-ecdd1c815f5d,3.75,3.25,2.0,4.0,4.0,3.0,3.25
35a55870-b954-4646-b473-1f3e8e92de54,4.0,3.75,2.25,3.0,4.0,3.25,3.75
2075dd45-c90c-4564-b804-7d720d3c0565,3.75,3.25,3.0,3.5,4.0,3.25,4.25
4c9f172f-178e-4f75-9bea-c64aa3b3eb00,2.667,3.333,3.0,3.5,4.25,3.0,4.0
5a70b4a9-1ddd-4d39-afff-8b10babb2603,3.5,2.75,3.0,3.5,4.25,3.0,3.25
0bd03563-4eb1-41a4-8306-38b29a86a024,3.25,3.25,3.0,4.0,4.0,3.25,3.75
a39a9a07-2d6f-413e-975a-d2a17a391a6e,3.333,3.25,2.75,3.75,4.0,2.75,4.0
72872a84-fcfa-40c8-aa2c-4343916a9502,3.25,3.25,2.25,3.5,3.75,3.25,3.75
73ce25cf-c68e-45d8-ad95-2009a0eaf672,3.25,3.0,2.0,3.5,4.5,3.0,3.75
b8bd5fc7-677a-42ba-9c6a-1c6b84903374,2.75,3.5,2.667,3.0,4.75,2.5,3.25
35e58a8d-1b90-4329-9421-6a1ce6192595,3.5,3.75,3.0,3.75,4.25,3.333,4.25
51e23617-a706-4758-9b67-c903d643bb23,3.5,3.25,2.5,3.25,3.75,3.0,4.0
c2f2fa95-76de-474a-b62e-1c04871d93a9,3.5,3.5,2.5,3.333,4.0,3.25,4.0
139ea117-b443-4167-ae8e-9ad4db1a857d,3.5,3.25,2.667,3.0,4.0,3.0,4.0
b8af0bfe-8030-4f55-b8e1-4df3de26a504,3.0,3.0,2.0,3.25,4.25,3.0,3.25
b3f2b993-3846-41b2-b6d6-215452b3ff1b,3.75,3.0,2.75,3.5,4.0,3.0,3.75
e764c408-beee-497b-bfce-7745e32c8f46,3.25,3.333,3.0,3.75,4.0,3.25,3.5
44fe06c8-bec6-4484-84c9-ddecd2aa436d,3.333,3.25,3.0,3.5,4.0,3.25,3.75
a3f1eabb-5536-40ba-aa0e-c3513b4b6871,3.75,3.25,3.667,3.25,4.0,3.25,4.0
0e10550c-3897-40a7-8b18-0d028f85c1d3,3.0,3.25,3.0,3.0,4.0,3.0,3.5
dc20c979-8915-47ce-9319-d16026dda7bb,3.5,3.25,2.25,2.667,3.75,3.333,3.75
9e4ef9a2-d297-4c27-a3d8-f50ab149971d,3.5,3.25,2.25,3.25,4.0,3.333,3.5
833a2749-493e-42c1-8cd8-2e8ac9f7213f,3.25,3.25,3.0,3.0,3.5,3.0,3.75
b7f36d8c-fefb-4df6-8cdf-08c05f77544d,3.0,3.5,3.0,3.0,4.25,3.333,3.75
03a453ff-f54e-4dfd-bf1d-e19481b3b330,3.667,3.5,2.75,2.75,4.0,3.25,3.75
30916891-ec1c-431b-9f36-b872bb4333ec,3.333,3.25,2.75,3.75,4.5,3.333,4.25
52290b97-9d10-45e1-a102-192cb5e213d3,3.333,3.25,2.5,3.0,3.5,3.25,4.0
0802375f-cee6-41d6-aa1d-d761b5627a2b,3.25,3.5,2.75,3.0,4.25,3.5,4.0
30031dc4-651b-4654-b47a-19b65a9624d8,3.5,3.25,3.0,3.25,4.25,3.0,3.0
b2380282-2ce8-4a64-befa-4fb6822185f6,3.75,3.5,2.75,2.0,2.75,3.333,3.5
0439262b-7155-40e2-bff6-07c332e45b02,3.667,3.75,3.333,3.5,3.75,3.25,4.25
dbec4198-7c62-4207-86ce-5d0fea53cddd,3.25,3.25,2.25,2.75,3.75,3.5,4.0
2db5d3b5-8bc3-45ab-9403-defd6743cfa4,3.5,3.5,2.667,2.667,4.25,3.25,4.25
3a1152cb-59ad-4afd-881a-029a74a224c0,3.75,3.5,3.667,3.25,4.0,3.25,4.25
6408499c-274e-4c83-a4d1-a0e126f31a43,3.75,3.5,3.25,3.5,3.5,3.25,4.25
f8a1b5d9-baf7-4a41-8b77-bbb39e207847,3.333,2.75,2.75,3.5,4.0,3.333,3.5
28f26be6-f2e6-4336-8f8d-09621163d422,3.667,3.25,3.0,3.25,4.5,3.333,4.0
1faebf01-862f-4210-88c6-09bcb8933844,3.5,3.25,3.5,2.5,3.0,3.0,2.667
c0767715-d78e-49ee-b867-99945d095213,3.5,3.5,2.0,4.0,3.75,3.0,2.667
88b4a04c-6023-4057-b35f-a6ea2701dd25,3.75,3.75,2.5,3.25,3.5,3.25,4.25
7ff90418-5faf-42f2-9fcd-cc87d0c076cd,3.5,3.25,3.0,3.0,4.25,3.25,4.0
ea3e7883-96d1-42a6-a6c5-dea4a3144018,3.25,3.333,2.5,3.0,3.5,3.25,3.75
535ab707-37f1-4f20-ad31-7d6a8595e593,3.75,3.25,2.75,3.5,4.25,3.333,4.25
e96d2755-6e34-4ad8-a78c-3f832e221091,3.75,3.25,3.25,3.5,4.0,3.333,4.25
61548dc9-ced0-4f98-ad9c-662147834c5d,3.0,3.25,2.5,3.25,4.0,3.333,3.75
f0e03051-14a1-45c9-ad35-5667d1a2892d,3.333,3.25,2.5,3.25,4.0,3.0,3.75
f7afb7d4-ac2b-4d3e-8c6b-066eb2029b64,3.0,3.0,2.75,3.75,4.25,3.0,3.25
e723e880-2b72-4415-943b-58f6141c01e6,3.0,3.25,2.75,2.75,4.25,3.0,3.75
a3bff949-41a9-4f13-a5a7-8983d4a6a1d7,3.75,3.5,2.5,3.5,4.0,3.25,4.5
b51b3ba2-593d-429e-997b-416271f074f0,3.5,3.5,2.25,3.75,4.0,3.333,3.75
fdbda7a9-c377-4f6a-b145-6800c8a996a0,3.5,3.25,2.75,3.5,4.0,3.25,4.25
a75f0e3e-42e1-4e66-a1b3-a699e641db5f,3.5,3.0,1.75,3.0,3.75,3.0,3.5
fbd7fbba-ec47-45f7-a06d-8a1e789671e6,3.25,3.0,2.5,3.0,4.0,3.333,3.5
c626cc57-7a0d-4f79-92b6-b02a6fa5ef8f,3.25,3.5,3.5,3.5,4.0,3.25,4.25
81b89138-cffe-4d7d-922f-c8cd98ec1f8c,3.5,3.5,2.667,3.5,4.25,3.25,4.25
c8fbaf7c-86e1-49c7-816e-ea3d6f8a87cd,3.5,3.5,2.75,3.25,3.25,3.5,3.75
c7a390da-5f77-47c8-86b9-bf00c7d41799,3.5,3.5,3.5,3.667,4.0,3.25,4.25
e62a9d55-e1b9-4cf3-bb6c-cd5cad1ba3a5,4.0,3.25,2.667,3.75,4.0,3.333,4.25
68c8f41d-b301-4c62-9099-57e1de124691,3.333,3.25,2.75,3.0,4.0,3.25,3.5
be757ab1-edcc-445b-a1e6-11f592424c0b,3.333,3.25,2.333,3.5,4.0,3.0,4.25
086f3b0b-080b-4378-a4f7-95ccec338806,3.25,3.25,3.0,2.75,4.0,3.0,3.25
b35e616d-a82d-43c8-b7cb-7d90272a8727,2.0,3.25,2.0,2.75,4.25,2.75,3.75
56bf9b64-2334-4e91-b4e7-b9cab266187f,3.25,4.0,3.0,3.25,3.75,3.0,4.25
c4f1f7a4-86f8-428e-81d0-190b372e63e8,3.5,3.25,2.25,3.0,4.0,3.0,3.5
b9d6f0e3-a30d-415d-86a7-ee1e792cc8d7,3.5,3.0,2.25,3.75,4.0,3.0,3.75
3b500ccc-4238-44db-8b39-729ed5829ee1,3.5,3.5,3.25,3.0,4.0,3.25,4.25
d6797c2b-9152-4d7f-88e4-898fb0b6a91f,3.25,3.25,3.0,2.0,3.25,3.333,3.5
27ecbf12-96b0-4ca2-a1ad-55545f69876b,3.25,4.0,3.0,3.0,4.0,3.5,4.0
0ff1a4e7-0140-49f1-933d-952548e2d215,3.5,3.333,2.0,3.5,3.75,3.333,3.75
3ce275bd-a382-4175-825f-7ee22421908d,3.5,3.5,3.0,3.5,4.5,3.0,4.25
320e1fb8-fa3d-42c9-9cb4-c8dfa6af60cc,4.0,3.5,3.0,3.0,3.5,3.0,3.75
d65ecf19-3155-48ce-b12d-ff5cc7bda6b2,4.0,3.25,2.5,3.0,4.0,3.333,3.75
4f1f1528-51fb-430e-86f5-da18f19b174b,3.5,3.5,3.5,3.5,4.0,3.0,4.0
a98513ae-04e7-44a8-8460-2d5827b0494f,3.25,3.25,3.0,3.333,4.0,3.333,4.0
d2d61581-47a6-4319-a48c-dd7225ea0458,3.0,3.25,3.0,3.25,4.0,3.25,4.0
8749dd5b-513e-481f-b2a3-f5f966711bab,3.5,3.5,2.25,3.75,4.0,3.25,4.25
cc5ec38b-45e1-48e5-908e-7c038a4424ce,3.75,3.75,2.5,3.333,3.75,3.333,4.25
495000cd-a427-4e9c-984e-5dbd728e8511,3.5,3.25,2.75,3.25,4.0,3.25,3.75
32478dcd-8b1f-48fa-b5b2-e1c51600c791,3.0,3.75,3.25,3.5,4.25,3.25,4.25
03725c7a-113e-47e6-b827-7b7c1bf1380d,2.5,3.25,3.0,3.5,4.0,3.25,4.25
050614ff-f3ed-467e-be66-867085121e15,3.667,4.0,2.25,3.25,4.25,3.25,4.0
0e794a66-32a0-466f-a2e0-0bc5a298c185,3.5,3.25,2.25,3.0,4.0,3.25,3.75
9376e93b-8416-4e5c-a95a-381d3d79fc60,3.5,3.25,2.667,3.75,4.25,3.0,3.75
1e84d7a0-cd47-439d-8ab7-1e6644e78d6c,3.5,3.5,3.0,3.5,4.0,3.25,4.0
ae211ccb-10f4-4b30-9cf9-ac44a8569038,3.5,3.25,2.0,3.333,4.0,3.0,3.25
e2676072-ee36-4c45-8072-3c075cefe0a5,3.667,3.25,3.0,3.5,4.25,3.333,4.0
272bc1f8-fa8b-4c5e-91a1-0e4cc908c17a,3.25,3.25,3.0,2.75,4.25,3.5,3.75
171052be-20bf-4f3f-b758-ab0d81e70301,3.5,3.75,2.5,3.25,4.0,3.25,4.0
ac769527-7fbd-4db7-a88d-9ea9bf4a8abd,3.0,3.5,3.0,3.75,4.0,3.25,4.25
b686961e-a496-491a-b58f-adc43e916b38,3.5,3.25,3.0,3.333,3.75,3.25,4.5
1f6b0537-6171-43ac-b893-3b7c146f8ea8,3.333,3.25,3.0,3.5,4.25,3.25,4.0
f987dd18-1d5f-45ae-bc8c-3001b8c4624e,3.25,3.25,2.667,3.0,4.25,3.333,3.5
e87937b5-bbc6-4e85-b449-f822df477769,3.0,3.5,2.5,4.0,4.5,3.5,3.0
b5e8db53-4624-4016-98ec-3402c6ad9820,3.667,3.25,2.25,3.75,4.0,3.0,3.5
d40f331f-727e-4766-bf34-86411d1eda96,3.75,3.5,2.667,3.25,4.5,3.0,3.5
bafeaba1-f29c-46c4-bb7a-d87067c6df08,3.25,3.0,3.0,4.0,4.0,3.25,4.0
ab2d712f-ac56-47e6-b865-db7178078665,3.5,4.0,2.0,3.5,4.25,3.5,4.25
be2514f7-6cf6-41d7-88ae-25641facc1f6,3.5,3.5,3.5,3.25,3.75,3.25,4.0
2da74a3c-f403-4790-85af-0a6162111bd8,3.5,3.25,2.0,3.25,4.25,3.0,2.667
3146a69c-ef23-4ff2-ac7b-654b35063ffc,3.5,4.25,3.0,2.667,4.0,3.333,4.0
288e704c-0777-4a95-811c-81d2f4a59012,3.667,3.333,2.25,3.25,3.75,3.25,3.75
ced11d74-47e7-4e51-9070-6cdc64253365,3.0,3.25,3.333,3.333,4.0,3.25,4.25
c67970e2-03df-4208-bffe-2b4c3a30079b,3.5,3.25,3.0,3.5,4.25,3.25,4.0
daa6cc46-0320-4a41-b2e9-7e5cd6a46ba7,3.5,3.5,2.333,3.25,4.25,3.333,3.75
5217075b-1fc6-41e0-93c7-906c788a1d40,4.0,3.5,2.75,3.5,4.25,3.25,4.25
755a30a5-8cda-4a04-8168-5fd6ca78d95e,3.667,3.25,2.0,3.333,4.5,3.25,4.0
25a203a2-255e-4d10-a72e-1117579ac787,2.667,3.0,2.25,3.25,4.0,3.0,4.0
3550b618-2456-4a62-a024-ea70b618ed43,3.25,3.25,2.75,3.0,4.5,3.333,3.5
646cc04b-434d-48ee-a57c-4cc09b10613a,3.5,3.333,2.5,3.5,4.25,3.25,4.25
2212359c-9483-42cf-b39b-3e942757ee5b,3.5,3.5,2.75,3.0,4.0,3.25,4.0
859b3d7b-fcee-4431-bbe2-a0d8d7a3c0f2,3.333,3.25,3.333,2.667,3.75,3.25,4.25
e50d1b76-b813-44d9-804c-1a26ba4dee6b,3.5,3.0,2.0,2.75,4.0,3.25,3.5
4c14f0e7-2492-4d13-97a3-8c1af91ee3d4,4.0,3.5,3.25,3.333,4.0,3.25,4.25
b5989ab4-918d-46b8-b628-2aafbd073335,3.25,3.0,3.0,3.0,3.5,3.0,4.0
d5dc8cc7-489c-4c30-9e1d-3d209c14604e,3.25,3.25,3.333,3.0,4.0,3.25,3.75
224d7343-fc83-49dd-9def-426b8e4c8007,3.5,3.5,2.333,3.333,3.75,3.25,4.25
99d1224d-0eea-414e-9f8c-84a54688087c,3.25,3.5,3.0,3.25,4.0,3.0,4.0
49069a62-a24d-417d-b69e-d27c2c19aa8d,3.5,3.25,2.25,3.0,4.25,3.333,3.5
5089e9ea-0a5e-4139-ab36-377f95c40e46,3.25,3.0,2.25,3.25,4.0,3.25,3.75
694de410-cfe4-4c4c-895d-2bbd7a2ab500,3.333,3.5,3.0,2.75,4.0,3.25,4.25
f4ed4d72-b310-4103-92ab-0955559cfb9f,3.75,2.75,2.5,3.0,4.0,3.25,3.75
63224178-3b97-4755-8adb-b5872b32119b,3.75,4.0,2.75,3.25,4.0,3.25,4.25
652d5799-c5a8-4c31-9355-add6a7975ca6,3.75,3.25,3.0,3.75,4.25,3.333,4.0
974633ad-6510-4628-8422-b533fa008368,3.5,3.333,2.25,3.25,4.0,3.25,3.5
9c799c8d-9dcc-4c61-8673-919bc91140b3,3.25,3.0,2.25,3.667,3.5,3.25,4.0
83398239-4005-4b51-bf8d-b69ca6ab635a,3.25,3.0,2.333,2.75,4.0,3.25,3.75
73213004-c8bc-4d59-a824-389adff9adbd,4.0,3.5,2.5,3.25,4.0,3.333,3.5
8a76654d-58f1-4212-8681-846ea35183e0,3.5,3.25,2.75,3.25,4.25,2.75,3.25
fab55506-d74d-42c8-b06b-2cb1f2d62d67,3.667,3.5,2.25,2.75,3.0,3.25,4.0
70c6c648-6d9f-4061-b14c-d1e8c45ce3da,3.333,3.25,2.0,3.0,4.0,3.25,4.0
615fc3bd-e9b1-4f7c-8b5d-5667c84cb0e2,3.75,3.25,2.75,4.0,4.5,3.333,4.25
15af2d7c-5969-4f5a-9e64-298a8b5e4c53,3.5,3.25,3.0,3.5,4.0,3.333,4.25
2c6c645e-1aea-42ec-a94c-b434494342f2,3.25,3.0,3.0,4.0,4.25,3.0,3.5
b1075944-9ba9-4566-b797-bd81263c3e1d,3.5,3.5,2.5,3.75,4.0,3.25,4.0
c277d8c9-497c-45d4-a156-b82eb0eb3dbc,3.5,3.25,3.25,3.333,4.0,3.25,4.0
a1ad4270-3325-4d48-aa25-626fa2f0f630,3.5,3.25,2.25,3.25,4.0,3.0,4.0
916a5b9b-a713-41b1-a5e9-c732a2712851,3.5,3.5,3.5,3.333,3.75,3.0,4.25
d371abfd-e9fd-48ff-b539-a07cb625d4ab,3.5,3.5,2.75,3.75,4.25,3.25,4.0
d0ee5ab3-2910-4be7-b861-8405efa6f2aa,3.25,3.25,2.0,3.5,4.5,3.333,3.5
35d0c271-1d94-47b5-82fc-e8ed477e1540,2.667,3.5,3.0,4.0,4.25,3.25,4.25
111f50cd-3d05-4413-b1f7-1a60cc02b332,3.5,3.25,3.0,3.25,4.25,3.25,3.75
94573411-2aec-4bb4-8acd-4636b4db6f33,3.25,3.5,2.25,3.25,4.25,3.333,3.667
7a6b8301-13d4-4fe8-b31d-d6584b55b492,3.25,3.0,2.667,3.25,4.0,3.0,3.75
016c24c6-b770-4365-a930-41592515ccb7,3.5,3.5,2.667,3.0,3.0,3.5,4.25
550634c2-dc87-4d46-9556-3747b610575a,3.333,3.333,2.25,3.5,4.0,3.25,3.75
8d596ff0-d20c-49c0-af7e-5debe7ab3530,3.5,3.5,2.5,3.5,4.0,3.0,3.5
c1f829fa-b424-419d-981b-5761fffd3a0f,3.75,3.25,3.0,3.75,4.0,3.25,3.75
9d2976ae-76b9-4da1-9964-73e4c06b0d98,3.0,3.5,3.667,3.5,3.75,3.25,4.5
432608d1-3abd-443f-b759-ea378a52418d,3.5,3.5,3.25,3.0,4.0,3.25,4.25
88fd9d57-1e08-4afe-991c-de5cf6b3cf18,3.25,3.75,2.25,3.75,4.25,3.333,3.75
e69b2c75-9124-4309-bbca-9fd156132a1b,3.25,3.0,2.5,3.25,3.5,3.0,3.75
41653f32-1a43-4d4c-b918-cfd9fbdaf5b3,3.25,3.25,3.5,3.0,4.0,3.25,4.0
8ed7de3d-4b8a-48b6-ade0-2658bfca1091,3.75,3.25,3.0,3.5,4.0,3.333,4.0
4feb9745-81a8-4e93-a90b-fad84fa3f97c,3.0,3.25,3.0,3.5,4.25,3.333,3.75
69132356-59ca-407a-9cda-ac7418608092,3.25,3.5,3.0,3.5,4.0,3.25,4.25
02c4e040-be1a-4d7c-9f29-03c8dcc6c5c2,3.5,3.333,3.333,3.0,4.25,3.0,3.5
55b4830a-b1a8-4860-97d6-c044e03a52e4,3.75,4.0,2.25,3.75,4.25,3.333,3.5
e68b00ea-40a6-4c57-8c87-ba6c3a21f242,3.333,3.5,2.25,3.5,3.75,3.0,3.75
8e5be1ed-b1e0-4a6e-819a-cd0fe43804c1,3.75,3.333,3.0,3.5,4.25,3.0,4.25
8141a7c0-8314-4599-93e4-74fb5d7891d2,3.5,3.333,2.25,3.25,4.25,3.333,3.25
07aa9415-f4ae-49a4-9fad-b2ccbda92390,3.75,3.25,3.0,3.25,4.5,3.0,4.0
0c769cb6-88a1-4960-8b1e-4b4f38147ec5,3.25,3.25,2.25,3.5,4.0,3.0,4.0
483bfec7-a8cb-4c4b-a51e-d24d27ad4c7d,3.75,3.25,2.25,3.5,4.25,3.333,4.0
e66fc4f1-aed2-48bf-9583-745c5cad2709,3.667,3.25,3.0,3.667,4.0,3.25,4.0
fe34e4bd-02e5-4a7f-ab4f-bdb9c155bd38,3.5,3.0,2.5,3.5,4.0,3.333,4.0
7e9b320b-e11d-478d-ab31-a0edfe4bd085,3.25,3.25,2.0,3.75,4.0,3.0,4.0
2387ad4c-74ff-48f9-b12c-6848766c14ba,3.75,2.5,1.667,3.25,4.0,3.0,3.5
488ebc18-8e2d-48d9-b2ab-67ec1e0309ed,3.0,3.25,3.0,3.5,4.0,3.0,3.5
f399458f-20e8-47bb-90a7-dc8353c9e833,4.333,3.5,3.25,3.5,3.75,3.0,4.0
b108b5c4-d149-4e4b-b487-c425737dff25,3.25,4.0,2.75,3.0,4.25,3.25,4.25
605f7728-8e89-4ea7-9984-eb122dc323be,3.333,3.25,2.25,3.5,4.0,3.333,4.0
8c04b273-19e7-4124-97c6-ec5c43d3c08b,3.0,3.333,2.0,3.25,4.25,3.0,3.75
a2f535a0-87cc-4945-9f7e-8fa7b2cfd2ea,3.5,3.25,2.75,2.5,4.0,3.5,3.75
fe5e5f54-f560-471c-b597-de3205cfb3da,3.5,3.25,3.0,3.5,4.0,3.333,3.75
944a57b2-332a-4be2-9047-27e6f8ffca86,4.0,3.5,3.0,3.75,4.0,3.25,4.25
f1da9d90-687a-4abf-8496-416eaf04917d,3.25,3.25,2.5,3.25,4.25,3.333,4.25
addcdbcb-4bda-41c8-ba48-ec303cb3089d,3.333,3.5,3.0,3.0,4.25,3.333,4.0
19b499ef-4e16-4bf2-a688-df9c7c210b89,2.25,3.0,3.0,3.0,4.0,3.0,3.667
4610dff1-1f29-4202-a7c8-4d814f72878e,3.5,3.25,2.5,3.25,4.25,3.0,3.75
